"TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","LineOfCode","HasTitle","HasFavicon","Robots","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasPasswordField","Bank","Pay","Crypto","NoOfImage","NoOfCSS","NoOfJS","label"
96,3,0,0,149,1,1,0,0,0,0,0,0,0,0,0,0,4,9,0
221,2,1,0,82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
214,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,1398,1,0,0,0,0,0,0,0,0,0,0,71,6,7,1
94,2,2,0,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,375,1,1,1,0,0,0,0,0,0,0,0,12,6,7,1
176,4,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,823,1,1,1,0,0,0,0,0,0,0,0,30,10,8,1
96,3,1,0,968,1,1,1,0,1,1,0,0,0,0,0,13,15,22,1
96,3,1,0,853,1,1,1,0,0,0,0,0,0,0,0,33,10,16,1
96,3,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
183,2,1,0,860,1,1,1,0,0,0,0,0,0,1,0,18,11,9,1
96,3,1,0,273,1,1,1,0,2,0,0,0,0,0,0,11,3,4,1
96,3,1,0,1098,1,1,0,0,2,17,0,0,0,1,0,16,10,21,1
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,2,2,0,861,1,0,0,0,0,0,0,0,0,1,0,9,5,7,1
258,3,1,0,2189,1,1,1,0,0,0,0,0,0,0,0,39,10,23,1
96,3,1,0,3014,1,1,0,0,0,7,0,0,0,0,0,77,8,31,1
136,2,1,0,762,1,0,1,0,0,1,0,0,0,0,0,48,13,23,1
71,2,2,0,1096,1,1,0,0,0,0,0,0,0,0,0,6,8,14,1
345,2,3,0,2004,1,1,0,0,0,0,0,0,1,0,0,21,2,5,1
96,3,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1220,1,0,0,0,0,2,0,0,0,0,0,139,5,7,1
75,2,1,0,512,1,1,0,0,0,0,0,0,0,0,0,14,2,17,1
176,4,1,0,145,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1
96,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4917,1,1,0,0,0,1,0,0,1,0,0,830,1,7,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,1,0,3016,1,1,0,0,4,2,0,1,0,1,0,76,1,7,1
96,3,1,0,5446,1,1,1,0,2,0,1,1,0,1,0,67,18,56,1
89,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,1,0,833,1,0,1,0,0,0,0,0,0,1,0,21,5,14,1
10,3,2,10,125,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0
139,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,707,1,1,1,0,0,1,0,0,0,0,0,54,18,36,1
96,3,1,0,1245,1,1,0,0,1,3,1,0,0,0,0,14,6,7,1
290,2,1,0,1941,1,1,0,0,0,1,0,0,1,0,0,10,3,9,1
88,2,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,2,0,1379,1,0,1,0,0,1,0,0,0,0,0,17,6,19,1
127,2,1,0,8682,1,1,1,0,0,1,0,1,1,1,0,170,2,14,1
96,3,1,0,5131,1,1,0,0,0,3,0,0,1,0,1,60,4,16,1
45,3,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2,2,0,624,1,0,0,0,0,0,0,0,0,0,0,15,4,5,1
96,3,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,2,1,0,1125,1,1,0,0,0,0,0,0,0,0,0,33,9,7,1
180,2,1,0,141,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
96,3,1,0,514,1,1,1,0,0,0,1,0,0,0,0,24,18,22,1
96,3,1,0,1636,1,1,1,0,0,4,1,0,0,0,0,49,1,5,1
96,3,1,0,3131,1,0,0,0,0,3,0,0,0,1,1,61,8,34,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,501,1,1,0,0,0,0,0,0,0,0,0,24,7,7,1
242,3,1,0,1526,1,0,0,0,0,0,0,0,1,1,0,18,7,7,1
96,3,1,0,861,1,0,0,0,0,3,0,0,0,1,0,40,5,14,1
242,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,771,1,0,1,0,0,2,0,0,0,0,0,26,15,8,1
96,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,886,1,1,0,0,1,0,0,0,0,0,0,24,4,16,1
270,2,1,0,13843,1,0,1,0,4,3,0,0,0,0,0,107,17,26,1
290,2,1,0,1759,1,1,0,0,0,0,0,0,0,0,0,67,6,15,1
96,3,1,0,696,1,1,1,0,0,1,0,0,0,0,0,38,8,26,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,939,1,1,1,0,0,0,0,0,0,0,0,24,6,108,1
46,2,2,0,1738,1,0,0,0,0,6,0,0,0,0,0,54,33,42,1
96,3,3,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,9379,1,0,0,0,0,2,0,0,0,0,0,50,5,15,1
96,3,1,0,1544,1,1,1,0,0,1,0,0,0,0,0,28,7,19,1
96,3,1,0,717,1,1,0,0,0,0,0,0,0,1,0,1,5,5,1
96,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,718,1,0,1,0,0,0,1,0,0,0,0,15,19,35,1
96,3,1,0,322,1,0,1,0,0,1,0,0,0,1,0,2,9,14,1
41,2,1,0,2283,1,1,0,0,0,0,0,0,0,1,0,2,1,279,1
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1960,1,1,1,0,0,0,0,0,0,1,0,150,5,11,1
96,3,1,0,360,1,0,0,0,0,1,0,0,0,1,0,34,1,10,1
183,2,1,0,413,1,1,0,0,0,2,0,0,0,0,0,8,1,4,1
345,2,2,0,885,1,0,1,0,0,3,0,0,0,0,0,10,16,11,1
96,3,1,0,379,1,1,0,0,0,0,1,0,0,0,0,5,8,15,1
258,3,1,0,1142,1,0,1,0,0,0,0,0,0,0,0,17,22,12,1
96,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2,1,0,4365,1,1,1,0,0,1,0,0,1,1,0,42,5,10,1
47,3,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,0,0,337,1,0,1,0,0,0,0,0,0,1,0,5,1,5,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,1,0,679,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
162,2,1,0,2571,1,1,1,0,0,2,1,0,0,0,0,64,29,35,1
258,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,1,0,2001,1,0,0,0,0,2,0,0,0,0,0,75,12,21,1
261,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,2,0,1146,1,1,0,0,0,0,0,0,0,0,1,28,2,1,1
96,3,1,0,1655,1,1,0,0,0,0,0,0,0,0,0,120,8,9,1
96,3,1,0,148,1,0,0,0,0,0,0,0,0,0,0,4,0,6,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,106,1,1,0,0,0,0,0,0,1,0,0,1,0,4,0
64,3,1,0,2049,1,1,1,0,0,2,0,0,0,1,0,30,24,33,1
113,3,1,0,891,1,0,0,0,0,0,0,0,0,1,0,1,1,6,0
302,4,1,0,173,1,0,0,0,0,0,0,0,1,1,0,19,3,9,0
94,2,1,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3665,1,0,1,0,0,19,0,1,1,1,0,327,5,24,1
96,3,1,0,262,1,0,0,0,0,3,0,0,0,0,0,14,4,12,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2,1,0,1183,1,0,0,0,0,2,0,0,1,1,0,13,6,10,1
96,3,1,0,7064,1,0,0,0,0,0,0,0,0,0,0,26,4,9,1
94,2,2,0,198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,2,1,0,694,1,0,0,0,0,0,0,0,0,0,0,46,6,8,1
200,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1602,1,1,1,0,0,1,0,1,0,1,0,32,21,23,1
96,3,1,0,997,1,0,0,0,1,1,0,0,0,0,0,5,2,10,1
96,3,1,0,2571,1,1,1,1,0,2,0,1,0,0,0,51,39,71,1
96,3,1,0,638,1,1,1,0,0,0,0,0,0,0,0,39,8,22,1
96,3,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,873,1,1,0,0,0,2,0,0,0,0,0,12,15,21,1
96,3,1,0,7218,1,1,1,0,0,19,0,1,1,1,0,61,10,39,1
345,2,2,0,557,1,1,0,0,0,0,0,0,0,1,0,17,1,9,1
96,3,1,0,173,1,0,0,0,0,0,0,0,0,0,0,7,4,6,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2,2,0,399,1,1,0,0,0,0,0,0,1,1,0,3,4,8,1
96,3,1,0,161,1,0,0,0,1,0,0,0,0,0,0,3,0,3,1
65,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1927,1,0,1,0,0,6,0,0,0,1,0,30,19,14,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,208,1,1,0,0,0,0,0,0,0,0,0,4,4,2,1
94,2,2,0,104,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
96,3,1,0,3520,1,0,0,0,6,0,0,0,0,1,0,50,1,18,1
264,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,397,1,0,0,1,0,1,0,0,0,0,0,28,3,5,1
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,235,1,1,0,0,0,0,0,0,0,0,0,9,4,1,1
345,2,2,0,443,1,0,0,0,0,0,0,0,0,0,0,19,2,6,1
183,2,1,0,1808,1,1,0,0,0,2,0,0,0,1,0,122,7,28,1
96,3,1,0,963,1,1,1,0,0,4,0,0,0,0,0,102,4,19,1
242,3,1,0,2393,1,1,1,1,0,3,1,0,0,0,0,48,54,43,1
180,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,961,1,0,0,0,0,2,0,0,1,0,0,20,4,4,1
96,3,1,0,1683,1,0,1,0,0,1,0,0,0,1,0,31,29,47,1
191,2,2,0,666,1,1,1,0,0,0,0,0,0,0,0,30,8,10,1
258,3,1,0,774,1,1,0,0,0,0,0,0,0,0,0,3,1,3,1
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,2,2,0,53,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0
96,3,1,0,1026,1,1,1,0,0,6,1,0,0,1,0,9,36,37,1
205,4,2,0,69,1,0,1,0,0,2,0,1,0,0,0,2,0,1,0
180,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,5044,1,1,1,0,0,0,0,1,0,0,0,51,5,12,1
153,2,1,0,409,1,0,1,0,0,5,0,0,0,0,0,13,0,1,1
128,2,1,0,316,1,0,1,0,0,0,0,1,0,0,0,13,2,7,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,778,1,1,1,0,2,0,0,0,0,0,0,8,2,6,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2318,1,1,0,0,0,0,1,0,1,1,0,58,6,15,1
253,2,2,0,656,1,1,0,0,0,0,0,0,0,0,0,7,33,72,1
112,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,4,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,911,1,0,0,0,0,1,0,0,1,1,0,29,2,0,1
345,2,2,0,202,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1
258,3,1,0,1288,1,1,0,0,0,3,0,0,0,0,0,33,22,23,1
96,3,1,0,654,1,1,1,0,0,1,0,0,0,0,0,17,5,13,1
96,3,1,0,1022,1,1,0,0,0,0,0,0,0,0,0,23,1,2,1
176,4,1,0,1912,1,1,1,0,0,10,0,0,0,0,0,65,15,21,1
96,3,1,0,1131,1,0,1,0,0,0,1,0,0,0,0,33,34,51,1
345,2,2,0,1443,1,1,0,0,0,0,0,0,0,1,0,29,5,11,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,1,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,326,1,1,0,0,0,0,0,0,0,0,0,5,3,3,1
96,3,1,0,319,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0
56,2,1,0,1085,1,1,0,0,0,0,0,0,0,1,0,20,2,12,1
94,2,1,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2,1,0,2556,1,1,0,0,0,1,0,0,0,0,0,81,11,18,1
96,3,1,0,2046,1,0,1,0,1,2,0,0,0,0,0,27,22,78,1
341,2,3,0,977,1,0,0,0,0,7,0,0,0,0,0,41,9,20,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1422,1,0,0,0,0,0,0,0,1,1,0,20,1,4,1
96,3,1,0,1038,1,0,0,0,0,7,0,1,0,1,0,18,8,13,1
96,3,1,0,707,1,1,1,0,0,5,0,0,0,1,0,34,9,33,1
96,3,1,0,694,1,0,0,0,0,2,0,0,0,0,0,26,1,5,1
139,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,2794,1,0,1,0,0,6,1,0,0,1,0,29,10,28,1
96,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,3166,1,1,0,0,0,0,0,1,1,1,1,45,20,78,1
96,3,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1737,1,1,0,0,0,4,0,0,0,1,0,8,5,14,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,2,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,996,1,0,1,0,0,3,0,0,0,0,0,15,1,6,1
232,2,0,0,90,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
345,2,2,0,2201,1,0,1,0,0,0,0,0,0,1,0,21,10,14,1
345,2,2,0,1365,1,1,1,0,0,5,0,0,1,1,0,26,5,12,1
96,3,1,0,618,1,1,0,0,2,0,0,0,0,1,0,23,5,7,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,1236,1,0,0,0,0,1,0,1,0,1,0,34,11,20,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,0,0,2792,1,0,0,0,0,1,0,0,1,1,0,1,3,3,0
290,2,1,0,1680,1,1,1,0,0,0,0,1,0,1,0,35,20,21,1
96,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5,1,0,1702,1,1,0,0,0,0,0,1,0,0,0,27,14,21,1
345,2,2,0,3081,1,1,0,0,0,3,0,0,0,1,0,84,8,26,1
56,2,1,0,676,1,0,0,0,0,0,0,0,0,0,0,33,9,22,1
96,3,1,0,1117,1,1,1,0,0,69,0,0,1,1,0,68,8,16,1
136,2,1,0,6886,1,1,0,0,0,1,0,0,0,1,0,91,15,26,1
221,2,1,0,82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
112,2,1,0,11817,1,1,1,1,0,14,0,0,0,1,0,498,12,19,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
258,3,1,0,1795,1,1,1,0,0,2,0,0,0,0,0,19,19,34,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2,2,0,4023,1,1,0,0,0,7,0,0,0,1,0,262,17,16,1
258,3,1,0,1234,1,0,0,0,1,6,0,0,1,1,0,13,3,1,1
183,2,1,0,5927,1,1,1,0,0,2,0,1,0,1,0,82,23,43,1
296,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,707,1,0,1,0,0,0,0,0,1,1,0,11,4,0,1
71,2,2,0,316,1,0,0,0,0,2,0,0,0,0,0,26,3,8,1
96,3,1,0,2599,1,0,0,0,0,0,0,0,0,1,0,118,15,31,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,1,0,820,1,1,1,0,0,2,0,0,0,1,0,32,9,14,1
96,3,1,0,2781,1,0,0,0,0,19,0,1,1,1,0,94,2,18,1
96,3,1,0,271,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
266,2,2,0,2660,1,1,1,0,0,1,0,0,0,1,0,90,11,27,1
96,3,1,0,820,1,0,0,0,0,9,0,0,0,0,0,11,1,7,1
96,3,1,0,1233,1,0,1,0,0,1,0,0,1,0,0,25,13,9,1
296,2,1,0,898,1,1,0,0,0,3,0,0,0,0,0,4,0,3,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,0,1359,1,0,0,0,0,6,0,0,0,0,0,33,26,13,1
96,3,1,0,1618,1,1,1,0,0,0,1,1,0,1,0,21,21,8,1
96,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,1,0,1061,1,1,0,0,1,0,0,0,0,0,0,12,11,27,1
139,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,646,1,0,0,0,0,0,0,0,0,1,0,19,1,2,1
96,3,1,0,1571,1,1,0,0,8,9,0,0,0,0,0,21,4,15,1
258,3,1,0,926,1,1,0,0,0,0,0,0,0,0,0,34,16,7,1
242,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2677,1,0,1,0,0,4,0,0,0,0,0,12,21,10,1
96,3,1,0,314,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1
258,3,1,0,1519,1,1,0,0,0,0,0,0,0,1,0,17,4,14,1
96,3,1,0,980,1,1,0,0,0,0,0,0,0,1,0,22,2,12,1
258,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,619,1,0,1,0,0,2,0,0,0,0,0,25,14,29,1
361,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,650,1,0,0,0,0,1,0,0,0,1,0,5,13,20,1
290,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96,3,1,0,434,1,0,1,0,0,11,0,0,0,0,0,18,9,12,1
96,3,1,0,4565,1,1,0,0,0,27,0,1,1,1,0,758,6,44,1
123,3,1,0,490,1,0,0,0,0,0,0,0,0,1,0,10,2,18,1
96,3,0,0,141,1,0,0,0,0,0,0,1,0,0,0,8,1,6,0
96,3,1,0,18288,1,1,0,0,0,0,0,0,0,1,0,84,2,14,1
278,2,2,0,1825,1,1,0,1,0,10,1,0,0,0,0,159,14,32,1
172,2,2,0,897,1,1,1,0,0,5,0,0,0,0,0,30,16,21,1
258,3,1,0,2015,1,0,1,0,0,2,0,1,0,0,0,26,20,43,1
216,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1030,1,1,1,0,0,1,0,0,0,0,0,15,23,34,1
96,3,1,0,1481,1,1,0,0,0,7,0,0,0,1,0,28,2,12,1
96,3,1,0,2702,1,1,1,1,0,2,0,0,0,0,0,24,4,27,1
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,435,1,0,0,0,0,0,0,0,0,0,0,4,1,8,1
112,2,1,0,255,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1
65,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,1,0,160,1,0,0,0,0,0,0,1,0,1,0,2,2,7,0
96,3,1,0,1402,1,0,1,0,0,2,0,0,0,0,0,39,18,22,1
49,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1725,1,1,0,0,0,0,0,0,0,1,1,45,1,12,1
96,3,1,0,2629,1,0,0,1,1,4,0,0,0,0,0,43,19,29,1
96,3,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2356,1,1,0,0,0,1,0,1,1,1,0,39,5,21,1
345,2,2,0,1168,1,1,0,0,0,2,0,0,0,0,0,65,3,7,1
96,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,2508,1,1,1,0,0,2,0,0,0,1,0,12,3,6,1
139,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,732,1,1,0,0,0,1,0,0,0,1,0,22,3,24,1
276,2,1,0,2060,1,1,0,0,0,1,0,1,0,0,0,49,15,31,1
112,2,1,0,2872,1,1,0,0,0,0,1,1,0,1,0,80,8,18,1
123,3,2,0,1061,1,1,0,0,0,0,0,0,0,0,0,26,9,18,1
96,3,1,0,938,1,1,0,0,0,3,0,0,0,0,0,28,16,15,1
237,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,471,1,1,0,1,0,2,0,0,0,0,0,161,1,5,1
290,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,2,0,457,1,0,0,0,1,0,0,0,1,1,0,85,2,3,1
225,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,511,1,1,0,0,0,0,0,0,0,0,0,8,5,7,1
96,3,1,0,2591,1,1,1,0,0,12,0,0,0,0,0,28,56,17,1
270,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,1,0,2094,1,1,1,0,1,3,0,0,0,1,0,60,44,48,1
96,3,1,0,2333,1,1,0,0,0,2,0,0,0,0,0,13,26,38,1
96,3,1,0,603,1,0,0,0,0,0,0,0,0,0,0,41,12,14,1
96,3,1,0,3433,1,1,0,0,0,9,0,0,0,0,0,11,5,22,1
187,2,2,0,726,1,1,0,0,0,0,0,0,0,0,0,60,6,14,1
96,3,1,0,852,1,0,1,0,1,8,0,0,0,0,0,10,17,26,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,875,1,1,0,0,0,0,0,0,1,1,0,27,11,11,1
96,3,1,0,135,1,0,0,0,0,0,0,1,0,0,0,2,1,4,0
50,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2461,1,1,1,0,0,2,0,0,0,1,0,46,6,7,1
169,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2,1,0,95,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,486,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1
112,2,1,0,802,1,0,1,0,0,1,0,0,0,0,0,59,13,24,1
242,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,767,1,0,1,0,0,0,0,1,0,0,0,17,14,18,1
96,3,1,0,8426,1,0,0,0,0,19,0,1,1,1,0,197,5,26,1
258,3,1,0,1121,1,0,0,0,0,3,0,1,0,1,0,26,11,14,1
180,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,369,1,1,0,0,0,0,0,0,0,0,0,94,1,4,1
94,2,2,0,198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,1,0,654,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4200,1,1,1,0,0,2,0,0,0,0,0,15,47,55,1
