"FILENAME","URL","URLLength","Domain","DomainLength","IsDomainIP","TLD","URLSimilarityIndex","TLDLength","NoOfSubDomain","HasObfuscation","NoOfObfuscatedChar","ObfuscationRatio","NoOfLettersInURL","LetterRatioInURL","NoOfDegitsInURL","DegitRatioInURL","NoOfEqualsInURL","NoOfQMarkInURL","NoOfAmpersandInURL","NoOfOtherSpecialCharsInURL","SpacialCharRatioInURL","IsHTTPS","LineOfCode","HasTitle","Title","DomainTitleMatchScore","HasFavicon","Robots","IsResponsive","NoOfURLRedirect","NoOfSelfRedirect","HasDescription","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSocialNet","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","HasCopyrightInfo","NoOfImage","NoOfCSS","NoOfJS","NoOfSelfRef","NoOfEmptyRef","NoOfExternalRef","label"
12218,16996,25,14456,18,0,116,100,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,5871,1,10832,100,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,6,1,15,102,0,48,1
18913,22810,18,21669,11,0,123,100,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,682,1,19209,100,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,12,8,15,55,1,16,1
20846,2487,26,10577,20,0,290,80.56066176,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,1,6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15657,6324,24,1506,16,0,78,77.02205882,4,0,0,0,0,15,0.625,0,0,0,0,0,1,0.042,1,193,1,4296,100,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,6,17,0,2,0
7830,10506,30,6257,23,0,258,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,597,1,1437,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,3,3,6,0,11,1
13131,9683,45,4988,37,0,94,33.30898466,2,2,0,0,0,34,0.756,0,0,0,0,0,3,0.067,1,198,1,19439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2173,20937,22,19408,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2816,1,16681,100,0,0,1,0,0,1,0,21,0,1,1,1,1,1,1,0,1,57,3,34,115,0,16,1
3662,21365,31,19916,24,0,242,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1491,1,17277,100,1,0,1,0,0,1,1,3,0,1,1,1,0,0,0,0,1,73,2,4,3,2,177,1
12311,21481,24,20069,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,4005,1,17459,100,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,28,48,9,156,0,225,1
16168,5347,19,429,10,0,96,71.27272727,3,0,0,0,0,9,0.474,0,0,0,0,0,2,0.105,1,35,1,1111,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19183,3119,19,13452,13,0,225,63.63636364,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,20,1,9769,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,9442,27,4704,11,0,96,57.35714286,3,0,0,0,0,16,0.593,1,0.037,0,0,0,2,0.074,1,13,1,18080,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11719,9434,35,4700,13,0,249,42.07329022,2,0,0,0,0,23,0.657,0,0,0,0,0,4,0.114,1,9,1,18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22994,5032,92,22705,11,0,341,10.73823127,2,1,1,3,0.033,63,0.685,6,0.065,1,1,1,13,0.174,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3314,12892,35,9187,28,0,258,100,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,506,1,4841,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,6,7,3,3,3,1
14383,5391,34,473,25,0,96,66.72,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,1,1273,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
2903,11389,20,7341,13,0,187,100,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,914,1,2998,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,36,2,4,299,0,20,1
15748,5660,43,781,34,0,180,40.30647553,2,1,0,0,0,24,0.558,8,0.186,0,0,0,3,0.07,1,30,1,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
8016,11057,30,6938,23,0,96,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2489,1,2495,0,1,0,1,1,0,1,0,19,0,1,1,0,1,1,1,0,1,51,4,25,146,0,28,1
17108,6293,92,1483,19,0,96,23.03087902,3,0,0,0,0,67,0.728,13,0.141,0,0,0,4,0.043,1,327,1,4217,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,3,0
18212,15960,27,13146,20,0,96,100,3,1,0,0,0,13,0.481,1,0.037,0,0,0,1,0.037,1,2604,1,9430,100,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,63,14,16,0,1,202,1
2817,19752,20,17860,13,0,96,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1347,1,14920,100,1,1,1,1,0,1,3,1,0,1,1,1,1,0,1,0,1,20,13,26,105,47,130,1
15534,6954,35,2194,26,0,94,40.819126,2,2,0,0,0,23,0.657,0,0,0,0,0,4,0.114,1,198,1,6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19644,3501,25,15347,19,0,96,86.88888889,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,16517,23,13844,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1595,1,10166,100,1,1,1,0,0,0,0,4,1,1,1,1,1,0,0,0,0,13,18,20,51,0,53,1
10395,22835,22,21698,15,0,96,100,3,1,0,0,0,7,0.318,2,0.091,0,0,0,1,0.045,1,2799,1,19248,100,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,66,11,22,212,6,206,1
10813,22762,32,21615,25,0,345,100,2,2,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,1082,1,19146,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,15,157,0,6,1
1820,14593,34,11417,27,0,96,100,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,916,1,7467,100,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,5,2,7,28,0,30,1
13203,7576,84,2681,7,0,180,10.4812936,2,0,0,0,0,64,0.762,6,0.071,1,1,0,4,0.071,1,304,1,9217,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,2,2,10,1,6,4,0
18417,18209,22,15949,15,0,265,100,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,892,1,12738,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,15,64,23,120,0,2,1
3688,12198,24,8321,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2119,1,4032,100,0,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,68,24,32,174,1,190,1
15297,5617,45,734,36,0,96,35.38121455,3,1,0,0,0,25,0.556,6,0.133,0,0,0,6,0.133,1,273,1,1839,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
8603,19237,23,17215,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,4441,1,14186,100,1,0,0,0,0,0,0,20,0,1,0,1,0,0,0,0,1,13,16,10,91,1,111,1
14232,8241,44,3387,35,0,94,33.11644978,2,2,0,0,0,32,0.727,0,0,0,0,0,4,0.091,1,198,1,12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
577,20153,32,18353,25,0,96,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,5485,1,15497,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,321,7,31,168,3,29,1
8774,15195,26,12186,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,7294,1,8289,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,192,5,26,132,475,22,1
7433,15285,34,12292,27,0,96,100,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1244,1,8411,100,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,22,22,19,81,3,90,1
21939,4546,52,20623,46,0,96,58.8409007,3,3,0,0,0,34,0.654,1,0.019,0,0,0,6,0.115,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15082,85,255,145,14,1,18,3.473249963,3,2,0,0,0,168,0.659,33,0.129,5,3,0,23,0.122,1,11,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2967,22166,26,20862,19,0,150,100,3,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1125,1,18294,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,14,4,2,82,0,20,1
21412,3827,20,17008,14,0,258,67.16049383,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,12182,20,8304,13,0,96,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,318,1,4017,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,7,15,46,0,16,1
8717,11373,28,7323,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2155,1,2934,100,0,1,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,83,5,17,72,3,21,1
14162,6427,47,1642,38,0,96,37.85670732,3,1,0,0,0,36,0.766,0,0,0,0,0,3,0.064,1,129,1,4697,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
13705,8396,26,3572,18,0,113,39.96101365,3,1,0,0,0,15,0.577,1,0.038,0,0,0,2,0.077,1,66,1,13293,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
17717,17056,29,14529,22,0,150,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1088,1,10911,100,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20,20,46,189,2,194,1
22236,2619,28,11130,22,0,96,71.73489279,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,13,1,7155,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
22635,8986,114,4227,25,0,242,12.44464555,3,1,0,0,0,73,0.64,23,0.202,0,0,0,10,0.088,1,11,1,16003,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0
3524,21520,26,20116,19,0,187,100,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,728,1,17511,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,3,9,48,0,61,1
17496,19158,36,17120,29,0,96,100,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,980,1,14091,100,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,21,14,26,76,2,23,1
3655,19028,25,16966,18,0,258,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,435,1,13916,100,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,24,14,24,56,2,9,1
20338,4509,36,20264,29,0,96,52.98461538,3,2,0,0,0,23,0.639,0,0,0,0,0,2,0.056,0,15,1,17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,9922,24,5452,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2545,1,503,100,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,34,25,30,179,29,193,1
10696,5288,30,356,22,0,335,47.17930291,3,1,0,0,0,20,0.667,0,0,0,0,0,2,0.067,1,2,1,737,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
99,20519,28,18861,21,0,258,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,557,1,16034,0,1,0,1,0,0,1,0,4,0,1,1,1,0,0,1,0,1,15,6,12,48,2,10,1
10967,17366,25,14906,18,0,345,100,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,652,1,11540,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,5,13,15,26,0,0,1
7901,13476,22,9959,15,0,242,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,771,1,5820,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,13,12,169,0,38,1
15450,1131,59,4898,34,0,96,23.29742101,3,1,0,0,0,43,0.729,4,0.068,0,0,0,5,0.085,0,9,1,19020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9208,12736,24,8991,17,0,123,100,3,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,295,1,4651,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,3,30,0,4,1
11261,6899,53,2137,45,0,96,37.07353731,3,1,0,0,0,34,0.642,6,0.113,0,0,0,5,0.094,1,114,1,6667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5184,14831,20,11729,13,0,183,100,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1287,1,7790,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,30,14,43,145,2,167,1
3371,11918,18,7982,11,0,75,100,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,2198,1,5207,75,1,0,1,0,0,0,0,5,0,1,1,1,0,1,0,0,0,42,1,13,467,0,479,1
13319,971,57,4281,25,0,96,26.04323781,3,1,0,0,0,41,0.719,3,0.053,0,0,0,6,0.105,0,5315,1,16146,0,1,0,0,0,0,0,0,9,0,0,1,1,1,1,1,0,1,158,13,9,6,0,2,0
18185,11872,24,7927,17,0,326,100,7,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1013,1,3627,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,17,10,21,40,2,28,1
20947,1760,21,7026,15,0,96,72.72727273,3,1,0,0,0,6,0.286,3,0.143,0,0,0,1,0.048,0,9,1,2586,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990,9102,40,4375,31,0,96,42.74833901,3,1,0,0,0,27,0.675,2,0.05,0,0,0,3,0.075,1,129,1,16393,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
5651,19534,34,17575,27,0,96,100,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,1475,1,14565,100,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,35,4,11,191,4,81,1
13303,8759,32,4006,24,0,45,49.08333333,3,1,0,0,0,22,0.688,0,0,0,0,0,2,0.062,1,2,1,15083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15707,6753,56,1949,47,0,94,44.12630149,2,2,0,0,0,17,0.304,23,0.411,0,0,0,8,0.143,1,337,1,5726,0,0,0,1,0,0,0,0,3,0,0,1,1,1,1,1,0,1,1,2,0,1,6,0,0
13141,7054,26,2287,18,0,45,65.10721248,3,1,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,35,1,7205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
526,14493,28,11290,21,0,130,100,2,1,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,649,1,7318,100,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,21,8,14,97,0,97,1
11529,11500,25,7480,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,855,1,3107,100,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,32,6,8,56,4,79,1
10065,11395,25,7347,18,0,176,100,4,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1343,1,2965,100,1,1,1,0,0,1,0,6,0,1,0,1,0,0,1,0,1,38,14,29,65,7,36,1
5963,17690,35,15305,28,0,258,100,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,1721,1,12004,100,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,50,23,33,158,0,179,1
2750,10677,23,6463,16,0,45,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,713,1,1634,100,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,3,6,4,2,17,1
8493,11048,23,6926,16,0,136,100,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,659,1,2483,0,1,0,0,0,0,0,1,3,0,1,1,1,0,0,1,0,1,16,14,27,56,0,62,1
7269,20672,33,19085,26,0,96,100,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,6239,1,16298,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,84,7,36,243,2,14,1
18475,15493,19,12549,12,0,258,100,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,851,1,8690,100,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,25,28,38,75,3,101,1
624,17488,21,15053,14,0,258,100,3,1,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1551,1,11690,100,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,53,5,12,107,13,111,1
6232,18203,31,15943,24,0,258,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,882,1,12732,100,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,6,3,13,44,2,13,1
22053,3262,33,14008,27,0,96,52.33144297,3,1,0,0,0,21,0.636,0,0,0,0,0,1,0.03,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9088,17884,26,15538,19,0,75,100,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2628,1,12254,100,1,1,1,0,0,1,0,3,0,0,1,1,0,0,0,0,1,52,10,4,159,1,167,1
19417,1878,22,7641,16,0,225,58.65384615,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,20,1,3330,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19001,10105,19,5701,12,0,258,100,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,6213,1,785,100,1,1,1,0,0,1,0,2,1,1,1,1,1,0,0,1,1,58,11,23,162,6,182,1
14661,8711,40,3952,31,0,96,38.57960458,3,1,0,0,0,26,0.65,2,0.05,0,0,0,4,0.1,1,125,1,14841,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,3,0,0,4,0
11643,10748,23,6546,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,857,1,1922,100,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,19,5,6,150,0,157,1
3622,15713,22,12811,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1133,1,8958,100,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,30,12,14,95,10,102,1
14088,5036,69,22714,30,0,91,14.7481955,4,1,0,0,0,39,0.565,15,0.217,2,1,0,5,0.116,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,17386,18,14930,11,0,258,100,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,168,1,11567,100,1,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,1,14,4,20,25,2,24,1
17214,8327,47,3495,38,0,242,50.42077581,3,4,0,0,0,29,0.617,4,0.085,0,0,0,6,0.128,1,20,0,2,2.941176471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316,20127,23,18322,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,3397,1,15460,100,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,63,21,25,135,7,146,1
21745,3881,34,17353,28,0,96,53.21361059,3,1,0,0,0,20,0.588,0,0,0,0,0,3,0.088,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17423,5810,84,955,76,0,96,10.74756269,3,2,0,0,0,61,0.726,11,0.131,0,0,0,4,0.048,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
9288,18979,29,16913,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1003,1,13864,100,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,16,15,48,0,54,1
12628,904,61,3823,25,0,290,39.60344183,2,2,1,6,0.098,42,0.689,5,0.082,0,0,2,5,0.115,0,120,1,14406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
2566,23266,21,22284,14,0,96,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,556,1,19921,100,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,144,6,9,63,0,15,1
12945,7402,25,2631,17,0,136,54.32525952,2,0,0,0,0,15,0.6,0,0,0,0,0,2,0.08,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,12486,38,8683,31,0,242,100,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,487,1,4347,0,1,1,0,1,0,1,0,8,0,0,1,0,0,0,0,0,1,16,1,16,21,0,9,1
9506,21809,21,20451,14,0,96,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,838,1,17841,100,1,0,1,1,0,0,0,6,0,1,1,0,0,0,0,0,1,44,23,30,99,3,94,1
5186,17655,27,15266,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2467,1,11959,100,0,0,1,1,0,1,77,0,0,1,1,1,0,0,1,0,1,39,23,14,135,1,43,1
12967,6964,50,2205,42,0,45,26.57807309,3,1,0,0,0,35,0.7,0,0,0,0,0,7,0.14,1,44,1,6808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4209,12801,29,9068,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,3621,1,4713,100,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,16,9,13,164,11,166,1
19912,2881,26,12323,19,0,96,81.11111111,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,149,1,8442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,4,0
112,10645,29,6423,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1571,1,1599,100,1,1,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,36,1,4,772,0,782,1
22551,2317,26,9867,19,0,242,53.11111111,3,2,0,0,0,12,0.462,1,0.038,0,0,0,2,0.077,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11122,22035,23,20704,16,0,337,100,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,918,1,12062,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,83,6,43,139,0,105,1
10320,14750,33,11619,26,0,116,100,2,1,0,0,0,18,0.545,0,0,0,0,0,3,0.091,1,7891,1,7685,0,0,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,77,32,52,227,9,287,1
18316,14137,30,10828,23,0,270,100,2,3,0,0,0,15,0.5,0,0,0,0,0,3,0.1,1,926,1,6838,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,40,2,3,96,18,138,1
8758,10010,29,5579,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,353,1,655,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,1,2,33,0,4,1
8087,22255,31,20963,24,0,96,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,4952,1,18405,100,1,1,1,0,0,0,0,7,0,1,1,1,1,0,1,0,1,82,35,55,201,5,182,1
4915,15086,23,12049,16,0,258,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,295,1,8128,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,48,4,4,130,0,16,1
4223,15480,24,12536,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,509,1,8678,100,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,9,2,8,56,0,34,1
17139,7117,109,2312,20,0,90,20.11336835,5,1,0,0,0,86,0.789,9,0.083,0,0,0,6,0.055,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22731,8886,80,4131,16,0,96,22.69575512,3,1,0,0,0,33,0.412,32,0.4,0,0,0,7,0.087,1,240,1,15619,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,0,3,0
14662,12000,26,8081,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1841,1,3799,100,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,3,387,0,408,1
3864,21355,23,19900,16,0,123,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,709,1,17261,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,10,11,11,105,0,32,1
15767,8179,33,3311,24,0,96,59.33333333,3,1,0,0,0,22,0.667,0,0,0,0,0,3,0.091,1,13,1,11898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8188,19885,26,18037,19,0,112,100,2,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1825,1,15123,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,56,5,1,218,0,32,1
20126,2377,27,10106,21,0,270,71.51095732,2,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,12491,26,8689,19,0,345,100,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1647,1,4352,0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,40,4,9,183,3,106,1
