"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle","HasFavicon","Robots","NoOfURLRedirect","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
24,0,96,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,7,0,1
11,0,258,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,10,1
25,0,96,3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,8,0,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,253,2,2,0,1,1,0,0,0,0,8,0,1,0,0,0,0,0,3,0,1
16,0,96,3,1,0,1,1,1,0,0,0,5,0,1,0,0,0,1,0,16,0,1
19,0,96,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,13,0,1
16,0,96,3,1,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1
47,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,17,0,1
15,0,96,3,1,0,1,0,0,1,0,32,11,0,1,1,0,0,1,0,4,0,1
21,0,96,3,1,0,1,1,0,0,0,0,21,0,1,0,1,1,1,0,7,3,1
45,0,113,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,345,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1
26,0,345,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,10,1
19,0,96,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,1
25,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
16,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,75,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1
13,0,96,3,1,0,1,1,1,0,0,0,3,0,1,0,0,0,1,0,14,0,1
32,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,12,2,1
40,0,221,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,114,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,0,78,4,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,43,0,1
19,0,258,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,358,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,345,2,2,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,16,0,1
21,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,5,2,1
21,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,32,1
17,0,258,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,5,0,1
24,0,96,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,1
21,0,258,3,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,40,3,1
17,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,1
25,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15,0,96,3,1,0,1,0,0,1,0,17,24,0,1,0,0,1,0,0,48,1,1
12,0,96,3,1,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,1
18,0,221,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,71,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,7,0,1
11,0,96,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0
16,0,152,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,9,0,1
17,0,96,3,1,0,1,1,0,0,0,1,3,0,1,1,0,0,1,0,0,0,1
33,0,141,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1
18,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28,0,242,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,1
12,0,56,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,7,13,1
24,0,96,3,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,6,0,1
29,0,96,3,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1
19,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,7,8,1
27,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,136,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,9,0,1
19,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
31,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,1,1,0,0,0,19,0,1,1,1,1,1,0,9,3,1
28,0,277,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,45,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,0
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,93,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,14,3,1
30,0,290,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,26,1,1
17,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,112,2,1,0,1,0,1,0,0,0,2,0,1,1,0,1,1,0,4,8,1
11,0,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,274,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0,175,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,345,2,2,0,1,1,1,0,0,0,5,0,1,1,0,0,0,0,2,1,1
22,0,50,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7,0,1
19,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,23,1,1
18,0,258,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,7,7,1
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,150,3,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,100,1
18,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,26,0,1
21,0,345,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,8,2,1
15,0,96,3,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,7,12,1
23,0,45,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,0,170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,290,2,1,0,1,0,1,0,0,0,2,0,1,1,1,0,1,0,1,0,1
24,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,49,1,1
19,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,273,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,335,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,21,1
13,0,139,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,0,258,3,1,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,8,3,1
21,0,50,2,2,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,2,0,1
23,0,258,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1
18,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,12,0,1
12,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10,1,1
16,0,123,3,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,8,12,1
20,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,221,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,112,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,1
24,0,96,3,1,0,1,1,1,0,0,0,2,0,1,0,0,0,1,0,26,0,1
14,0,248,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,1
17,0,345,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,19,11,1
16,0,150,3,2,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,13,0,1
21,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22,0,346,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,7,0,1
15,0,96,3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,22,1,1
28,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,1
18,0,258,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
16,0,258,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
37,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,22,8,1
17,0,258,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,6,0,1
21,0,96,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,16,0,1
22,0,50,2,2,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,3,0,1
20,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7,3,1
14,0,50,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1
19,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,11,0,1
18,0,112,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,11,21,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,136,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,1
24,0,328,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
19,0,242,3,1,0,1,1,0,0,0,0,7,0,0,0,0,1,0,0,2,0,1
26,0,96,3,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,13,2,1
14,0,82,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,0,128,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,116,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
11,0,123,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,1
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,78,4,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
23,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
37,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,0,0,0,0,0,21,0,1,1,1,1,1,0,3,0,1
24,0,242,3,1,0,1,1,0,0,0,1,3,0,1,1,0,0,0,0,2,2,1
17,0,96,3,1,0,1,1,0,0,0,0,4,0,1,0,0,0,1,0,48,0,1
10,0,96,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,96,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,249,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,341,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0,258,3,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,6,3,1
25,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
13,0,187,2,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1
34,0,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,0,96,3,1,0,1,1,0,1,0,0,19,0,1,0,1,1,1,0,4,0,1
19,0,96,3,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
20,0,96,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,14,1,1
13,0,96,3,1,0,1,1,1,1,0,3,1,0,1,1,1,0,1,0,13,47,1
26,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,1,1,0,0,0,4,1,1,1,1,0,0,0,18,0,1
15,0,96,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,11,6,1
25,0,345,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1
27,0,96,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1
7,0,180,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,6,0
15,0,265,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,64,0,1
17,0,96,3,1,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,24,1,1
36,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
16,0,96,3,1,0,1,1,0,0,0,0,20,0,0,1,0,0,0,0,16,1,1
35,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,0,0,0,0,19,0,1,1,1,1,1,0,7,3,1
19,0,96,3,1,0,1,1,0,0,0,0,19,0,1,1,1,1,1,0,5,475,1
27,0,96,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,22,3,1
46,0,96,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,18,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,150,3,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,4,0,1
14,0,258,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
21,0,96,3,1,0,1,0,1,0,0,0,19,0,1,1,1,1,1,0,5,3,1
38,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,113,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
22,0,150,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,20,2,1
22,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,0,242,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
19,0,187,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
29,0,96,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,14,2,1
18,0,258,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,14,2,1
29,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,25,29,1
22,0,335,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,0,258,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,1,0,6,2,1
18,0,345,2,2,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,13,0,1
15,0,242,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0,1
34,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,123,3,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
45,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13,0,183,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,2,1
11,0,75,2,1,0,1,1,0,0,0,0,5,0,1,1,0,1,0,0,1,0,1
25,0,96,3,1,0,1,1,0,0,0,0,9,0,1,1,1,1,1,0,13,0,0
17,0,326,7,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,10,2,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,96,3,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,4,4,1
24,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,0,94,2,2,0,1,0,0,0,0,0,3,0,1,1,1,1,1,0,2,6,0
18,0,45,3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21,0,130,2,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,8,0,1
18,0,96,3,1,0,1,1,1,0,0,0,2,0,1,1,0,1,1,0,6,4,1
18,0,176,4,1,0,1,1,1,0,0,0,6,0,0,1,0,0,1,0,14,7,1
28,0,258,3,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,23,0,1
16,0,45,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1
16,0,136,2,1,0,1,1,0,0,0,1,3,0,1,1,0,0,1,0,14,0,1
26,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,7,2,1
12,0,258,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,28,3,1
14,0,258,3,1,0,1,1,1,0,0,0,2,0,1,1,0,1,1,0,5,13,1
24,0,258,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,3,2,1
27,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,75,2,1,0,1,1,1,0,0,0,3,0,1,1,0,0,0,0,10,1,1
16,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,0,258,3,1,0,1,1,1,0,0,0,2,1,1,1,1,0,0,1,11,6,1
31,0,96,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0
16,0,96,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1
15,0,96,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,12,10,1
30,0,91,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,258,3,1,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,4,2,1
38,0,242,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,21,7,1
28,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,96,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,16,0,1
25,0,290,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,0,96,3,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,6,0,1
17,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,242,3,1,0,1,1,1,1,0,0,8,0,1,0,0,0,0,0,1,0,1
14,0,96,3,1,0,1,1,0,1,0,0,6,0,1,0,0,0,0,0,23,3,1
20,0,96,3,1,0,1,0,0,1,0,77,0,0,1,1,0,0,1,0,23,1,1
42,0,45,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,9,11,1
19,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1
19,0,242,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,337,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,6,0,1
26,0,116,2,1,0,1,0,1,0,0,0,4,0,1,1,0,0,0,0,32,9,1
23,0,270,2,3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2,18,1
22,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,0,96,3,1,0,1,1,1,0,0,0,7,0,1,1,1,0,1,0,35,5,1
16,0,258,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1
17,0,96,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1
20,0,90,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,6,0,0
19,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
16,0,123,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1
24,0,96,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,112,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1
21,0,270,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,345,2,2,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,4,3,1
18,0,96,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
18,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
9,0,96,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
17,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,364,3,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,0,0,0,21,0,1,1,1,1,1,0,17,7,1
11,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
17,0,96,3,1,0,1,1,1,0,0,0,7,0,1,0,0,0,0,0,36,1,1
14,0,82,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,4,0,1
14,0,258,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
14,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
17,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,345,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,5,0,1
20,0,96,3,1,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,8,0,1
22,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,3,0,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,180,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,270,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
18,0,256,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
27,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,31,1,1
15,0,152,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,96,3,1,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,5,27,1
23,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,18,4,1
17,0,96,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
17,0,249,2,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,82,1,1
16,0,65,3,1,0,1,0,1,0,0,1,5,0,1,1,1,0,1,0,29,8,1
25,0,328,2,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0
22,0,50,2,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,25,3,1
17,0,84,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
12,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,2,0,1
47,0,94,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,94,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,258,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,5,1,1
23,0,96,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,39,0,1
