DomainLength,IsDomainIP,TLD,TLDLength,NoOfSubDomain,NoOfAmpersandInURL,LineOfCode,HasTitle,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,NoOfImage,NoOfCSS,NoOfJS,NoOfEmptyRef,label
25,0,67,2,3,0,2465,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,65,7,17,0,0
26,0,2,3,0,0,3446,1,0,0,1,0,0,4,2,0,1,0,1,0,1,0,23,0,31,0,1
29,0,83,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,175,0,0,1,0
26,0,259,3,2,0,2494,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,4,14,0,1
25,0,84,3,1,0,254,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,7,0,0,33,1
15,0,165,3,1,0,2303,1,0,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,18,0
14,0,132,2,2,0,2881,1,1,0,0,0,0,2,0,0,1,1,0,1,1,0,18,0,23,0,0
19,0,2,4,0,1,2,1,1,0,1,1,0,0,5,0,1,0,0,0,1,0,28,24,0,0,1
30,0,47,3,1,1,1893,1,1,0,1,0,0,0,5,0,1,1,0,0,0,0,31,11,22,28,1
30,0,13,3,1,0,611,1,1,0,0,0,0,0,6,0,1,0,0,0,1,0,57,0,0,12,0
23,0,343,3,1,0,3992,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,14,11,9,0
31,0,232,3,1,0,1080,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,23,26,18,1
27,0,18,2,2,0,1960,0,0,1,1,0,0,0,3,0,1,1,1,0,0,0,169,8,30,0,1
17,0,193,4,1,0,510,1,1,0,1,0,0,5,8,0,0,0,0,0,0,0,0,15,0,0,0
31,0,188,2,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,29,31,4,1
24,0,76,3,1,0,2323,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,78,0,11,13,1
24,0,52,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,16,22,20,0
6,0,168,4,2,0,1297,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1
30,0,273,4,1,0,529,1,0,1,0,0,0,0,8,0,1,0,0,0,0,0,198,5,3,0,1
29,0,149,3,1,0,4314,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,19,18,0,12,1
24,0,111,3,1,0,6293,1,0,0,0,0,0,1,9,0,1,0,0,0,0,0,88,21,0,0,1
25,0,46,3,1,0,5814,1,1,0,0,0,0,0,12,0,1,1,0,0,0,0,106,0,8,20,1
15,0,105,4,1,0,4096,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,87,1,7,3,1
21,0,200,2,1,0,2,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,39,0,0
16,0,59,5,2,0,254,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,49,6,1
18,0,2,3,2,0,521,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,121,3,15,10,1
27,0,164,4,1,0,1938,1,1,0,1,0,0,4,1,0,0,0,0,0,1,0,141,0,4,0,0
20,0,131,2,1,1,2,1,1,0,1,0,0,6,0,0,1,0,0,0,0,0,23,13,22,0,1
4,0,66,3,1,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,43,0,0
14,0,76,2,2,1,3967,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,0,0,18,1
12,0,234,3,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0
25,0,304,2,1,1,2,1,1,0,1,0,0,5,4,0,1,0,0,0,0,0,33,14,28,0,0
14,0,155,4,1,0,966,1,0,0,1,0,0,3,3,0,1,0,1,0,0,0,0,0,27,0,1
23,0,61,3,2,0,417,1,1,0,1,0,0,0,5,0,1,0,0,0,0,0,26,0,19,7,0
37,0,181,2,0,1,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,7,0,33,12,0
21,0,75,4,1,0,510,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,12,7,0,0,1
24,0,272,2,2,1,2578,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,92,0,27,8,0
14,0,217,3,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,5,31,19,1
27,0,41,2,2,0,2,1,1,0,0,0,0,2,6,0,1,0,1,0,1,0,0,15,0,0,0
24,0,104,4,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,119,9,5,0,1
20,0,95,2,0,0,4545,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,21,22,0,0
16,0,105,3,1,0,1242,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,9,0,17,0
8,0,177,2,1,1,1271,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,154,0,12,30,1
5,0,90,2,1,0,327,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,19,17,1
42,0,90,2,2,1,2186,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,111,0,41,0,1
8,0,282,3,1,0,2389,1,0,1,0,0,0,1,5,0,1,0,0,1,0,0,84,0,26,0,1
38,0,60,3,2,1,2065,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,118,1,10,27,1
26,0,153,3,2,0,2681,1,0,1,0,0,0,0,9,0,1,1,0,0,0,0,0,11,5,23,1
15,0,211,3,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0
23,0,199,2,2,0,52,1,1,1,1,0,0,0,6,0,0,1,0,0,0,0,12,4,32,0,1
21,0,193,4,2,0,2522,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,87,15,23,0,1
20,0,191,3,2,0,1612,1,1,1,0,0,0,6,7,0,1,1,0,1,1,0,0,8,0,19,1
4,0,125,3,2,0,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,10,25,9,11,1
12,0,275,3,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,24,10,1
39,0,247,2,1,0,548,1,0,0,1,1,0,2,8,0,0,1,0,0,1,0,0,25,8,9,1
27,0,201,3,0,0,938,1,1,0,1,0,0,6,6,0,1,1,0,0,0,0,97,3,12,4,0
19,0,47,3,1,0,883,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,159,0,29,2,0
21,0,173,2,2,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,147,24,16,20,1
19,0,64,4,1,0,3357,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,19,6,10,0,1
37,0,186,3,2,0,2018,1,1,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,4,0,1
27,0,203,2,2,0,3245,1,1,0,1,0,0,1,5,0,0,0,0,0,0,0,129,16,1,0,0
18,0,147,2,1,1,4614,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,15,11,0
16,0,244,2,2,0,6679,1,0,1,0,0,0,1,2,0,1,0,1,0,1,0,0,26,13,25,0
26,0,38,4,1,0,438,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,169,14,0,0,0
17,0,159,3,2,0,2,1,0,1,1,0,0,0,6,0,1,0,1,0,0,0,0,26,23,0,1
36,0,150,2,1,0,477,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,21,1
25,0,155,2,0,0,1569,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,19,3,11,4,0
10,0,2,3,1,1,3486,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,65,6,8,15,1
13,0,200,3,1,0,3691,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,14,29,0,1
24,0,58,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34,28,19,13,0
22,0,2,3,1,0,2655,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,24,6,1
10,0,103,2,1,0,138,1,1,0,1,0,0,2,2,0,0,0,0,1,0,0,141,14,10,0,0
29,0,139,3,1,0,5234,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,77,3,24,0,1
23,0,312,3,2,1,1665,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,104,0,0,1,1
22,0,363,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47,14,7,0,1
23,0,135,2,2,0,2504,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,13,0,0,1
10,0,47,3,0,0,2,1,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,19,9,0,1
32,0,96,3,1,0,2,1,0,1,1,0,0,3,6,0,0,0,1,1,0,0,22,13,17,19,0
21,0,207,3,0,1,2680,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,1
20,0,127,3,2,0,2,0,1,1,1,0,0,5,0,0,0,1,0,0,0,0,70,1,27,4,0
22,0,263,3,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0
13,0,94,4,1,0,1847,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,56,28,17,7,1
10,0,118,2,0,0,761,1,1,1,0,0,0,4,0,0,1,1,0,0,0,0,116,0,0,0,0
16,0,32,2,1,0,1159,1,1,0,1,1,0,0,7,0,0,0,0,1,0,0,0,2,18,0,1
8,0,146,3,2,0,3029,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,33,1
23,0,44,2,1,1,2,1,0,1,1,0,0,2,6,0,0,0,0,0,0,0,101,0,22,5,0
31,0,251,3,2,0,3717,1,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,5,16,5,1
27,0,97,2,2,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,10,18,3,1
9,0,297,3,1,0,1193,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127,6,26,0,1
7,0,141,3,1,0,1745,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,201,0,0,6,1
13,0,198,3,1,0,537,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32,5,29,0,1
31,0,83,2,2,1,2,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,68,0,32,13,1
18,0,2,2,1,0,3288,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,117,0,15,7,1
13,0,116,2,1,0,1626,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,17,0
26,0,234,3,2,0,3615,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,61,10,16,25,1
19,0,100,2,1,0,2692,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,33,0,4,0,1
7,0,11,3,1,1,4132,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,26,24,0
20,0,316,3,1,1,2,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0
18,0,92,3,2,0,2647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0
16,0,100,2,1,0,779,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,25,13,22,10,1
25,0,27,3,1,0,5284,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,9,2,8,0,0
22,0,135,3,1,0,3295,1,0,0,1,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
19,0,239,3,1,0,314,1,0,1,0,0,0,0,6,0,1,0,0,1,1,0,0,0,13,12,1
36,0,171,3,1,0,4544,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,15,0,4,0
4,0,2,3,1,0,6,1,0,0,1,0,0,0,5,0,0,1,0,0,1,0,50,34,28,0,0
14,0,172,2,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0
23,0,170,3,0,1,5029,1,0,1,1,0,0,1,7,0,0,0,0,0,1,0,0,2,8,0,1
7,0,101,2,1,0,2,1,0,1,0,0,0,1,9,0,0,0,0,0,0,0,86,0,0,0,1
8,0,167,2,1,0,2,1,0,0,0,0,0,5,6,0,1,1,0,0,0,0,38,0,0,6,1
28,0,218,2,0,1,277,1,1,0,1,0,0,0,3,0,0,1,0,0,0,0,7,21,4,23,1
31,0,192,3,1,0,766,1,1,1,0,0,0,2,5,0,1,1,0,0,1,0,219,17,1,33,1
25,0,140,3,1,0,2,1,0,0,0,0,0,5,8,0,0,1,0,0,0,0,67,16,24,28,1
33,0,131,3,1,0,5420,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,101,0,19,2,1
22,0,149,2,2,0,2,1,0,1,0,0,0,4,0,0,0,1,0,0,1,0,0,6,20,3,1
30,0,103,3,1,0,3570,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16,0,12,4,1,0,1098,1,1,0,0,1,0,0,11,0,1,1,0,1,0,0,0,0,20,0,1
29,0,172,3,0,0,420,1,1,1,0,0,0,3,6,0,1,1,0,0,0,0,0,7,4,15,1
22,0,154,3,0,0,785,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118,0,16,0,0
33,0,68,3,1,0,6205,1,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,1
23,0,226,3,1,0,2675,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
10,0,147,3,2,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,76,0,0,4,1
33,0,262,2,1,0,439,1,1,0,0,0,0,2,5,0,0,0,0,0,0,0,122,0,25,0,1
27,0,271,2,2,0,2313,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,27,0,8,0,0
29,0,157,3,1,0,1001,1,1,1,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,19,0
20,0,367,3,1,0,997,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18,0,8,1
16,0,152,3,0,0,2,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,51,8,5,7,0
22,0,16,3,1,1,6085,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,4,6,1
26,0,95,3,1,1,537,1,1,1,1,0,0,3,0,0,1,1,0,0,0,0,87,10,29,14,1
28,0,193,3,1,0,2,1,1,0,0,0,0,0,2,0,1,1,0,0,1,0,132,2,14,0,0
15,0,76,3,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,56,17,7,15,1
24,0,2,2,0,0,2506,0,0,1,1,0,0,1,9,0,0,1,0,0,0,0,79,18,9,9,0
27,0,242,2,1,0,1464,1,1,0,0,0,0,0,7,0,1,0,0,0,0,0,55,4,27,0,0
17,0,86,3,1,0,3034,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9,31,21,1
23,0,133,2,1,0,2344,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,20,0,3,0
31,0,240,3,1,0,2385,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7,2,0
11,0,263,3,0,0,5371,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,100,14,0,17,0
27,0,97,3,2,1,2,0,1,0,1,0,0,0,9,0,0,0,1,0,0,0,38,4,16,0,1
38,0,185,2,1,0,5356,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,4,5,14,0
31,0,247,3,1,0,1528,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,22,6,17,20,1
11,0,88,2,1,0,2942,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,32,0,1
18,0,299,3,1,1,2177,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,131,2,29,0,0
16,0,297,4,3,0,5215,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1
18,0,271,3,2,0,3078,1,1,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,15,0,0
18,0,2,2,0,0,2370,1,0,0,0,0,0,4,3,0,0,1,0,1,0,0,22,2,46,4,1
18,0,186,3,1,1,2242,1,1,0,1,0,0,2,5,0,0,0,0,0,0,0,50,0,8,0,0
17,0,79,4,2,0,841,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,17,0
31,0,172,2,1,0,109,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,27,0,1
34,0,52,3,1,0,848,1,1,1,0,0,0,5,0,0,0,1,0,0,0,0,19,6,6,12,0
14,0,101,2,0,0,1725,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,13,7,0,0
20,0,357,4,1,1,2,1,1,0,0,0,0,2,4,0,0,1,0,0,0,0,72,13,0,2,0
23,0,158,3,1,0,1873,0,0,1,1,1,0,1,3,0,0,1,0,0,0,0,10,14,4,0,0
6,0,117,3,1,0,2,1,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,23,32,0,0
27,0,42,2,1,0,4436,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,32,12,11,1
8,0,231,2,1,0,675,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,130,17,0,0,0
23,0,12,3,1,0,2464,1,1,0,0,1,0,2,5,0,0,1,0,1,0,0,31,7,0,3,1
31,0,66,2,1,0,4483,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,10,22,16,1
17,0,252,3,1,1,2,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,113,19,6,11,0
18,0,207,3,1,0,598,1,1,0,1,0,0,0,3,0,0,1,0,0,0,0,40,0,2,4,0
19,0,37,3,2,0,2597,1,0,1,1,0,0,2,1,0,0,1,0,1,0,0,80,0,0,0,1
34,0,162,3,1,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,26,0,14,19,1
21,0,191,3,1,0,2143,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,23,14,11,0
28,0,179,2,1,0,1450,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,30,2,0,19,1
20,0,96,2,1,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0
23,0,179,2,1,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,13,9,1
10,0,171,2,1,0,2,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,68,0,8,8,0
33,0,157,3,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,2,17,0,0
10,0,144,2,0,0,3491,1,0,0,1,0,0,1,5,0,1,0,0,1,0,0,98,3,14,0,0
27,0,62,3,1,0,2,1,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,3,30,0,1
24,0,265,3,1,0,106,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,40,0,0
23,0,127,2,0,0,102,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16,6,26,0
8,0,266,2,1,0,2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,94,0,2,0,1
22,0,96,2,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,23,0,1
15,0,154,3,0,0,242,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,25,0,0
21,0,160,3,1,0,2441,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,9,4,1
25,0,4,3,2,0,2358,1,1,1,0,0,0,1,6,0,1,1,1,1,1,0,35,6,0,0,0
41,0,204,2,2,0,839,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12,3,1
39,0,272,2,0,0,1085,1,1,0,0,1,0,2,8,0,1,0,0,0,0,0,0,11,53,0,0
18,0,154,2,1,0,2,1,1,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,12,25,0
19,0,217,3,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,41,0,1
16,0,48,2,1,0,3046,1,0,0,1,0,0,0,4,0,1,1,0,0,0,0,92,0,1,0,1
39,0,96,3,1,0,1260,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,80,4,0,11,0
30,0,161,2,1,0,2,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,1
7,0,210,2,2,0,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,164,8,0,0,1
45,0,78,3,2,0,2,1,1,0,1,1,0,4,1,0,0,1,0,0,0,0,8,0,0,0,1
27,0,158,3,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63,9,22,4,0
25,0,49,3,1,1,2,1,1,0,1,0,0,1,3,0,0,1,0,1,1,0,0,14,21,0,1
21,0,64,3,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1
18,0,124,3,1,0,2,1,1,0,1,0,0,0,8,0,0,0,0,0,0,0,124,4,13,6,0
18,0,266,2,2,0,2,1,0,0,0,0,0,4,0,0,1,1,1,0,0,0,6,5,6,3,0
14,0,52,3,2,0,985,1,1,0,0,0,0,3,6,0,0,0,0,0,0,0,105,16,28,0,1
30,0,184,3,2,0,2,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,51,0,16,1,0
21,0,2,3,1,0,1187,1,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,5,4,10,0
26,0,153,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0
27,0,131,2,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,14,42,0,1
29,0,68,4,2,0,777,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,86,0,37,0,1
33,0,111,3,1,1,1622,1,1,1,0,1,0,0,5,0,1,0,0,0,0,0,0,14,0,1,1
25,0,180,3,1,0,1478,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,123,21,0,2,1
28,0,246,4,1,0,3467,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,85,10,0,15,1
16,0,273,2,2,0,2,1,0,1,1,0,0,1,5,1,0,0,1,0,1,0,16,3,0,0,0
14,0,57,3,1,0,967,1,0,0,1,0,0,2,4,0,1,1,0,0,1,0,80,0,11,0,1
33,0,120,2,0,0,2308,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,91,5,0,0,0
12,0,205,2,1,0,697,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,92,0,22,0,0
4,0,176,3,1,1,2182,0,1,1,0,0,0,2,11,0,0,0,0,0,0,0,19,0,32,0,0
23,0,229,2,2,0,3251,0,1,0,1,0,0,4,3,0,0,0,0,0,0,0,71,5,23,4,1
4,0,47,2,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,126,5,4,36,0
10,0,150,2,3,0,3431,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,84,0,26,0,1
4,0,217,4,1,0,2,1,0,0,0,0,0,7,6,0,1,1,0,1,1,0,0,0,25,0,0
28,0,161,2,1,0,2,1,0,1,1,0,0,0,5,0,1,0,0,0,1,0,0,0,22,23,1
20,0,38,2,2,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,87,20,22,7,1
34,0,2,2,1,0,2148,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,1
48,0,74,2,1,0,4017,1,1,0,0,0,0,2,7,0,1,0,0,0,1,0,91,8,38,0,1
20,0,44,2,1,1,4295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
14,0,134,3,1,0,2,1,0,0,1,0,0,3,0,0,1,1,0,1,1,0,0,10,11,0,0
14,0,145,3,1,0,1589,1,0,0,0,0,0,2,3,0,1,0,0,0,0,0,45,15,25,27,1
23,0,212,3,1,0,3292,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98,19,0,20,1
29,0,41,2,1,0,1181,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,41,0,16,5,1
19,0,248,3,0,0,2046,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,234,6,24,0,0
26,0,176,2,0,0,2769,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,33,22,0,1
17,0,139,4,1,0,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,17,4,0,0,0
14,0,117,3,2,0,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,77,4,45,0,1
25,0,56,2,1,0,2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,93,6,24,1,0
21,0,64,3,1,0,497,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19,7,0
47,0,156,3,2,1,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,9,48,8,1
4,0,203,3,1,0,503,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,26,0,3,0,1
29,0,168,2,1,0,1913,1,0,0,1,0,0,0,7,0,1,1,0,0,0,0,0,14,0,0,1
25,0,101,3,1,0,3125,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20,0,182,2,0,0,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,14,0
9,0,95,3,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,9,1
13,0,120,2,1,1,2,0,0,0,1,0,0,4,7,0,1,0,0,0,0,0,147,0,32,2,0
23,0,158,3,0,0,1205,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,111,9,13,15,0
8,0,99,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,23,0,1
4,0,43,2,1,0,645,1,0,0,1,0,0,0,8,0,1,0,0,0,1,0,1,10,4,0,1
29,0,191,5,1,0,4244,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,9,0,12,1
16,0,184,3,2,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,102,9,18,26,1
48,0,237,3,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,92,8,0,0,1
22,0,180,2,2,0,2469,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,173,0,48,15,0
38,0,221,3,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,21,7,5,1
21,0,188,3,0,0,2,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,5,10,6,13,0
19,0,238,3,2,0,4110,1,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,11,37,0,1
25,0,131,3,2,0,1604,1,0,0,1,0,0,7,2,0,0,0,0,0,1,0,0,14,34,7,1
31,0,337,3,1,0,2,1,1,1,1,0,0,0,7,0,1,0,0,0,1,0,94,29,8,3,1
27,0,92,4,0,0,2,1,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,7,28,0,0
19,0,173,3,2,0,3352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,1,7,0
5,0,251,2,1,0,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,21,26,12,14,0
5,0,258,3,2,0,1569,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,43,50,18,0,1
24,0,104,4,1,0,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,131,22,5,16,1
19,0,201,2,1,0,1443,1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,96,12,9,11,0
6,0,46,3,2,0,2,1,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,18,9,0,0
30,0,43,3,2,1,3261,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,134,7,8,8,0
27,0,291,2,0,0,2,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,12,13,10,1
14,0,266,3,1,0,1721,1,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,36,17,0,1
32,0,279,2,2,0,2,1,1,1,1,0,0,0,9,0,0,0,0,0,0,0,36,0,19,0,0
4,0,131,4,2,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1
